ts_code,name,industry_name,trade_date,close_qfq,ma_qfq_60,kdj_qfq,macd_dif_qfq,amount,pct_chg,turnover_rate,volume_ratio,total_mv,circ_mv,open_qfq,high_qfq,low_qfq,kdj_k_qfq,kdj_d_qfq,macd_dea_qfq,macd_qfq,pe_ttm,pb,score_mv,score_turnover,score_pct,score_vr,body_ratio,score_body,score_j,close_vs_ma60,score_ma60,score,score_level
300910.SZ,瑞丰新材,化工原料,20260715,27.86,32.338845757803284,2.7216575339487434,-1.1664357216714762,109386.87967,2.9945,1.4864,1.18,1067155.8478,747417.2146,26.95,28.0,26.85,18.301908316784605,26.092033708202536,-1.2247224485371786,0.11657345373140471,15.6617,2.6958,4,20,20,10,0.791304347826088,10,5,-13.84973907648683,0,69,B
300343.SZ,联创股份,化工原料,20260715,5.6000000000000005,6.466666666666667,-0.1843575852887156,-0.22183974596011158,135887.536,2.1898,2.2719,0.78,598289.944,597082.864,5.43,5.73,5.43,14.398577076333462,21.69004440714455,-0.16686392418147933,-0.1099516435572645,141.8148,3.0543,12,20,20,0,0.5666666666666681,10,5,-13.402061855670096,0,67,B
300533.SZ,冰川网络,互联网,20260715,14.73,17.14339060636918,1.2358929221690573,-0.1868189377144578,199246.0901,4.2463,5.8785,0.73,483507.3891,340208.6463,13.98,15.38,13.9,35.18856802388813,52.164905574747664,-0.10378112521931711,-0.16607562499028136,16.9707,3.1781,12,10,20,0,0.5067567567567566,10,10,-14.077673791510929,0,62,C
688448.SH,磁谷科技,专用机械,20260715,53.480000000000004,54.017408343608714,4.998435595352433,0.4113417648062878,182471.125,2.2367,3.6275,0.45,521531.0772,521531.0772,51.54,53.8,49.70000000000001,26.74498254864158,37.61825602528615,1.3327803957163606,-1.8428772618201457,548.9953,5.1669,12,20,20,0,0.4731707317073197,10,0,-0.9948799101767646,0,62,C
000404.SZ,长虹华意,家用电器,20260715,7.55,7.987730570010892,-3.116157042089199,-0.06950881549601196,86714.4945,2.027,1.6729,0.54,525476.9045,523009.791,7.36,7.59,7.31,22.423744387955537,35.193695102977905,-0.018407374183555276,-0.10220288262491337,10.3079,1.1899,12,20,20,0,0.6785714285714262,10,0,-5.4800367410276225,0,62,C
300403.SZ,汉宇集团,家用电器,20260715,9.46,10.841779076772776,0.701666225887621,-0.2872825621450108,88878.805,0.7455,2.1974,0.57,570438.0,403997.7194,9.35,9.65,9.21,20.639218530037272,30.6079946821121,-0.2672677920023781,-0.0400295402852654,26.6802,2.547,12,20,12,0,0.25000000000000305,5,10,-12.744947734021553,0,59,C
300932.SZ,三友联众,电气设备,20260715,9.83,9.883429956971337,1.83920841659004,0.049833168356482105,299934.18971,5.0214,9.3951,1.67,440527.1248,313765.0479,9.31,10.45,9.26,19.01662613027102,27.60533498711151,0.10218539460207877,-0.10470445249119334,56.9962,2.4761,12,0,20,5,0.4369747899159662,10,10,-0.5406013621177139,0,57,C
603330.SH,天洋新材,塑料,20260715,7.45,7.622333333333333,4.010088677358475,-0.07733383740607369,248729.933,2.4759,8.0483,1.19,322341.832,303001.334,7.2700000000000005,8.0,7.01,21.758532507704395,30.63275442287736,0.05668861268091302,-0.2680449001739734,,2.4734,25,0,20,10,0.1818181818181815,0,0,-2.260899986880648,0,55,C
300894.SZ,火星人,家用电器,20260715,10.89,10.615,-5.463357721849405,0.21030708679353616,87117.51582,0.554,2.7186,0.71,442442.0781,320252.2488,10.75,11.16,10.55,27.51627081075104,44.00608507705126,0.41856005423543835,-0.4165059348838044,,4.5649,12,20,12,0,0.22950819672131262,5,0,2.590673575129537,5,54,C
301260.SZ,格力博,专用机械,20260715,13.14,15.549833333333334,4.865168473557922,-0.6045834115525004,25894.071,1.3889,0.9659,0.67,635129.0928,269809.0994,12.9,13.21,12.79,19.280254484705168,26.48779749027879,-0.5268655544626177,-0.15543571417976532,,1.4721,12,10,20,0,0.5714285714285696,10,0,-15.497486575418815,0,52,C
