ts_code,name,industry_name,trade_date,close_qfq,ma_qfq_60,kdj_qfq,macd_dif_qfq,amount,pct_chg,turnover_rate,volume_ratio,total_mv,circ_mv,open_qfq,high_qfq,low_qfq,kdj_k_qfq,kdj_d_qfq,macd_dea_qfq,macd_qfq,pe_ttm,pb,score_mv,score_turnover,score_pct,score_vr,body_ratio,score_body,score_j,close_vs_ma60,score_ma60,score,score_level
301227.SZ,森鹰窗业,家居用品,20260528,31.23,34.743500000000004,0.3520216589022951,-0.5567407491073979,29288.455,3.0353,1.7675,0.43,297404.8515,169026.129,30.35,31.39,30.01,16.50888756451102,24.587320517315383,-0.3317929615909634,-0.44989557503286903,,1.8546,25,20,20,0,0.6376811594202896,10,10,-10.112682947889544,0,85,A
300095.SZ,华伍股份,专用机械,20260528,9.5,10.019,4.74322110144152,-0.08559188532616879,129390.306,2.5918,4.3143,1.1,374703.9049,301786.7166,9.3,9.61,9.26,14.386847080691169,19.208660070315993,0.0740844412308738,-0.31935265311408517,,2.9693,25,20,20,10,0.57142857142857,10,0,-5.1801577003693,0,85,A
301393.SZ,昊帆生物,化工原料,20260528,57.0,54.85309152564479,0.13087992054971664,0.8518457727638946,92445.071,1.7494,3.8789,0.6,615600.0,239997.2175,55.77,57.73,55.47,31.482206452790265,47.15786971891054,1.4778653167455171,-1.252039087963245,54.3353,2.6085,12,20,20,0,0.5442477876106185,10,10,3.9139242924010755,5,77,B
300585.SZ,奥联电子,汽车配件,20260528,20.15,18.060166666666664,2.338077982390132,0.4499805868155633,194882.185,5.1122,5.8402,0.93,344788.8887,344788.8887,19.22,20.52,18.68,23.072071476520406,33.439068223585544,0.9072607551166518,-0.9145603366021771,,5.441,25,10,20,5,0.5054347826086956,10,5,11.571506353761972,0,75,B
603903.SH,中持股份,环境保护,20260528,11.59,12.100999999999999,-11.08760373940089,-0.02367165504394997,71544.478,1.7559,2.4407,0.45,295915.2773,295915.2773,11.43,11.64,11.24,15.215930622591221,28.367697803587276,0.21758076391317727,-0.48250483791425447,,2.0706,25,20,20,0,0.4,10,0,-4.222791504834305,0,75,B
300062.SZ,中能电气,电气设备,20260528,7.28,8.257666666666667,0.14987632872684742,-0.1683549540051965,129177.638,2.391,3.884,0.62,458594.4054,333684.806,7.089999999999999,7.380000000000001,7.08,12.349378334283516,18.44912933706185,-0.06393884934199313,-0.20883220932640675,,2.9756,12,20,20,0,0.6333333333333361,10,10,-11.83950268437412,0,72,B
300121.SZ,阳谷华泰,化工原料,20260528,11.8,12.66872434008956,0.5149848207235834,-0.12843634331260212,108193.246,1.7241,2.1466,0.53,525379.1963,506646.8544,11.61,11.87,11.58,17.568809583248818,26.095721964511434,-0.01071607260937529,-0.23544054140645365,26.9694,1.4769,12,20,20,0,0.6551724137931098,10,10,-6.857236109720399,0,72,B
301577.SZ,美信科技,元器件,20260528,72.69,67.3445,4.894950909832659,1.8683447237159925,107073.156,3.3262,7.8398,0.85,327319.4355,136956.3557,70.56,74.35,69.83,31.86416198911447,45.348767528755374,2.333256571673441,-0.9298236959148971,,4.4483,25,10,20,5,0.47123893805309675,10,0,7.937545011099647,0,70,B
300556.SZ,丝路视觉,软件服务,20260528,20.15,19.0075,-0.9087117282393251,0.44169231030166145,135931.635,1.2054,6.2992,0.99,244954.1057,218640.5955,19.88,20.32,19.5,22.25851238299768,33.84212443861618,0.6144812890828895,-0.345577957562456,,6.0911,25,10,20,5,0.3292682926829262,5,5,6.0107852163619535,0,70,B
301149.SZ,隆华新材,化工原料,20260528,12.17,12.728333333333333,-1.6670346847877369,-0.15147489704137485,100854.256,1.7559,3.2031,0.7,523310.0219,317858.1106,11.88,12.3,11.86,10.733796961916294,16.934212785268308,0.101433041082436,-0.5058158762476217,39.6216,2.4771,12,20,20,0,0.6590909090909053,10,5,-4.386539216970016,0,67,B
002164.SZ,宁波东力,机械基件,20260528,13.3,12.980666666666666,2.342023536958635,0.2479129879075952,232377.86,1.372,3.6842,0.55,707791.0064,638100.9402,12.96,13.56,12.710000000000003,37.29831241510039,54.77645685417127,0.34432170033010784,-0.1928174248450253,35.068,4.4517,4,20,20,0,0.40000000000000085,10,5,2.4600688202968612,5,64,C
