ts_code,name,industry_name,trade_date,close_qfq,ma_qfq_60,kdj_qfq,macd_dif_qfq,amount,pct_chg,turnover_rate,volume_ratio,total_mv,circ_mv,open_qfq,high_qfq,low_qfq,kdj_k_qfq,kdj_d_qfq,macd_dea_qfq,macd_qfq,pe_ttm,pb,score_mv,score_turnover,score_pct,score_vr,body_ratio,score_body,score_j,close_vs_ma60,score_ma60,score,score_level
603505.SH,金石资源,化工原料,20260717,16.08,19.018343696502814,4.28357297948159,-0.9644901875032907,443099.178,1.5152,3.2677,1.03,1353403.4304,1353403.4304,15.88,16.4,15.76,9.039103827416469,11.416869251383908,-0.4882953458730818,-0.9523896832604178,42.2732,7.1363,4,20,20,10,0.3124999999999967,5,0,-15.450050453358527,0,59,C
002452.SZ,长高电气,电气设备,20260717,10.61,11.467271136532865,-2.926333462333595,-0.26918424754683734,373037.07588,3.3106,6.8599,1.62,658172.3581,546676.3243,10.18,10.79,10.18,10.198363240381205,16.760711591738605,-0.0038412863889128665,-0.530685922315849,17.9926,2.3728,4,10,20,5,0.7049180327868855,10,0,-7.475807681931747,0,49,D
002972.SZ,科安达,运输设备,20260717,15.45,14.587203735299493,-1.3620058248484028,0.28958226501948303,182063.006,0.3247,8.7442,1.41,380083.596,208028.5335,15.420000000000002,16.19,14.999999999999998,13.714633102914295,21.252952566795646,0.7747317052640269,-0.9702988804890877,40.9996,3.0067,25,0,5,10,0.02521008403361135,0,5,5.91474747564285,0,45,D
688400.SH,凌云光,专用机械,20260717,47.74,59.82415492957747,-2.887726491222381,-3.3646457712185267,1065802.431,0.3574,4.6609,1.61,2271229.0678,2184085.904,50.13,51.65,47.53,6.873364925617537,11.753910634037496,-1.61948082985124,-3.4903298827345735,65.6165,3.9802,4,20,5,5,0.5800970873786413,10,0,-20.19945780061989,0,44,D
301237.SZ,和顺科技,塑料,20260717,57.47,69.34916666666666,-9.44253427880139,-2.35562511740045,254767.50773,0.9131,7.1993,1.56,459760.0,334762.75,58.0,65.5,57.03,9.025202254319131,18.25907052087939,-0.24831015418628039,-4.21462992642834,,3.9966,12,10,12,5,0.06257378984651726,0,0,-17.12950167629988,0,39,D
