ts_code,name,industry_name,trade_date,close_qfq,ma_qfq_60,kdj_qfq,macd_dif_qfq,amount,pct_chg,turnover_rate,volume_ratio,total_mv,circ_mv,open_qfq,high_qfq,low_qfq,kdj_k_qfq,kdj_d_qfq,macd_dea_qfq,macd_qfq,pe_ttm,pb,score_mv,score_turnover,score_pct,score_vr,body_ratio,score_body,score_j,close_vs_ma60,score_ma60,score,score_level
688600.SH,皖仪科技,电器仪表,20260709,28.6,28.27971879299562,-8.66681218647058,0.4391724085128885,97193.256,2.5825,2.5415,0.82,385266.31,385266.31,27.8,28.86,27.68,20.609396940678014,35.24750150425231,0.8494031530084569,-0.8204614889911368,52.9536,4.7957,25,20,20,5,0.677966101694916,10,0,1.132547354338294,3,83,A
301626.SZ,苏州天脉,元器件,20260709,325.9,302.94114058833253,1.4472214176236093,4.045358255718156,580255.12155,6.5451,3.465,1.11,3770011.2,1714853.21,310.0,326.66,308.8,18.951626265433163,27.70382868933794,8.596810596346542,-9.10290468125677,334.3468,23.3362,4,20,20,10,0.8902575587905915,10,10,7.578653518990443,0,74,B
688538.SH,和辉光电,半导体,20260709,2.38,2.353833333333333,0.691765811182492,0.007069478452616629,265732.653,3.0303,1.9705,0.8,3286646.1488,1369032.0966,2.31,2.39,2.3,25.2998085269391,37.6038298848174,0.019916018249204703,-0.025693079593176148,,4.3289,4,20,20,5,0.7777777777777733,10,10,1.1116618282234656,3,72,B
301581.SZ,黄山谷捷,半导体,20260709,39.0,47.344747887507744,-5.990758782622997,-1.8900771916762764,54367.92896,2.4967,2.95,0.76,312000.0,190624.2,38.18,39.19,36.32,15.589071688658214,26.378986924298818,-0.7615530709638435,-2.257048241424866,76.2494,3.0659,25,20,20,0,0.2857142857142861,5,0,-17.625498624124187,0,70,B
300416.SZ,苏试试验,电器仪表,20260709,18.82,18.21260536286866,0.20641222987950414,0.22034586577824555,523780.50134,6.7499,5.7596,1.05,957086.9596,950323.8044,17.71,19.05,17.2,21.703711169687857,32.45236063959203,0.4673714288495827,-0.4940511261426743,36.7994,3.4047,4,10,20,10,0.5999999999999992,10,10,3.3350233260403135,5,69,B
688150.SH,莱特光电,元器件,20260709,58.5,56.06431606860753,2.614019976465073,1.0631965527785923,508897.138,7.2214,2.2195,0.85,2354259.96,2354259.96,54.97,58.82,54.33,23.606632397855936,34.10293860855137,1.7920266186331772,-1.45766013170917,115.2566,12.0724,4,20,20,5,0.7861915367483295,10,5,4.344445990229954,5,69,B
300581.SZ,晨曦航空,航空,20260709,9.84,11.911666666666667,0.9700731429626614,-0.41619325081916614,148261.72838,1.9689,2.7661,0.73,541307.748,541307.748,9.7,9.99,9.46,15.863320399660031,23.309944028008715,-0.25682156624332886,-0.31874336915167456,,5.9121,12,20,20,0,0.2641509433962278,5,10,-17.391912690639433,0,67,B
300878.SZ,维康药业,中成药,20260709,33.05,30.991333333333333,3.767258027806946,0.7275217407275463,120073.47305,4.3904,2.6189,0.5,478532.272,476329.82,31.52,33.17,30.1,30.844680179411675,44.383391255214036,0.9349449583342571,-0.41484643521342157,,5.246,12,20,20,0,0.49837133550488516,10,5,6.6427173188203055,0,67,B
300907.SZ,康平科技,电气设备,20260709,51.86,41.14912636374718,-1.8695333937698422,2.5941062338810497,208915.03606,6.7298,4.336,0.77,497856.0,497856.0,48.51,52.78,47.87,27.865379989073006,42.73283668049443,3.4966979479823905,-1.8051834282026817,116.6777,6.1746,12,20,20,0,0.6822810590631362,10,5,26.029407141166466,0,67,B
300316.SZ,晶盛机电,专用机械,20260709,49.5,49.91122359361013,0.8175883835051678,-0.23536018874845865,1128136.91664,4.8729,1.8896,0.61,6482192.31,6096199.23,48.09,49.79,46.66,19.060955190653665,28.182638594227914,0.8710055661998176,-2.2127315098965523,156.4299,3.7641,4,20,20,0,0.4504792332268356,10,10,-0.8239100627113822,0,64,C
