ts_code,name,industry_name,trade_date,close_qfq,ma_qfq_60,kdj_qfq,macd_dif_qfq,amount,pct_chg,turnover_rate,volume_ratio,total_mv,circ_mv,open_qfq,high_qfq,low_qfq,kdj_k_qfq,kdj_d_qfq,macd_dea_qfq,macd_qfq,pe_ttm,pb,score_mv,score_turnover,score_pct,score_vr,body_ratio,score_body,score_j,close_vs_ma60,score_ma60,score,score_level
000691.SZ,亚太实业,化工原料,20260706,11.78,9.19,-0.3985207667296322,0.7359781949930344,162692.28,1.2898,4.2629,0.78,571218.09,380812.06,11.63,12.19,11.52,25.55958235376434,38.53863391401133,0.8616195786848531,-0.2512827673836373,,12.56,12,20,20,0,0.22388059701492327,5,5,28.182807399347116,0,62,C
301106.SZ,骏成科技,元器件,20260706,20.25,22.96259371763619,3.1265320218423156,-0.772676017155991,83037.08896,0.1484,2.8566,0.93,289495.62,289495.62,20.12,20.99,19.6,17.247495001179693,24.307976490848382,-0.6513756135118209,-0.2426008072883401,38.9903,2.2306,25,20,5,5,0.0935251798561146,0,5,-11.813098080260891,0,60,C
300826.SZ,测绘股份,建筑工程,20260706,13.48,13.498623533389015,-4.677018945136716,-0.015349152036648661,75129.49529,0.6721,2.5392,0.63,307640.56,295945.7164,13.4,13.78,13.280000000000001,15.197440696382687,25.13467051714239,0.20792738067192723,-0.4465530654171518,214.8213,2.049,25,20,12,0,0.1600000000000007,0,0,-0.13796616627576155,0,57,C
300490.SZ,华自科技,专用机械,20260706,13.14,16.941,0.6785388905774568,-0.866056823044131,247604.72408,0.2288,4.7393,1.2,523853.2998,516733.9164,13.06,13.61,13.05,12.541528117280393,18.47302273063186,-0.8682313472884581,0.004349048488654139,,2.3536,12,20,5,10,0.14285714285714332,0,10,-22.4366920488755,0,57,C
301626.SZ,苏州天脉,元器件,20260706,328.49,300.5473370021484,0.646315563401771,9.538191668463014,552170.24507,2.3333,3.2493,0.61,3799972.32,1728481.531,323.64,335.0,309.0,32.246116580614206,48.04601708922043,11.978080464101637,-4.8797775912772465,337.0039,23.5217,4,20,20,0,0.1865384615384624,0,10,9.297258553866953,0,54,C
300656.SZ,民德电子,IT设备,20260706,35.29,31.052,1.2013286228226008,0.931157206950239,387524.23504,3.7941,8.0452,1.03,603900.4779,468996.6891,35.1,38.18,34.2,19.11854089746842,28.07714703479133,1.702882237636086,-1.543450061371694,,7.0256,12,0,20,10,0.04773869346733615,0,10,13.648074198119284,0,52,C
301148.SZ,嘉戎技术,环境保护,20260706,52.23,62.38611638656748,-2.5380619207997555,-2.6734038432751532,55986.443,0.8885,1.8275,0.79,608464.3533,307494.2013,51.8,53.0,50.85,13.679298044779763,21.787978027569523,-2.484709595340848,-0.3773884958686109,151.269,3.4545,12,20,12,0,0.2,5,0,-16.279449619265325,0,49,D
300919.SZ,中伟新材,电气设备,20260706,41.97,52.80889922637068,-1.7523678045439581,-2.6624069112230018,643190.13823,0.0477,1.6674,1.05,4383624.6414,3839028.6366,41.95,43.25,41.36,11.240405389278967,17.73679198619043,-2.3395653911620586,-0.6456830401218863,24.1523,1.847,4,20,5,10,0.010582010582008474,0,5,-20.524758866699045,0,44,D
605588.SH,冠石科技,元器件,20260706,61.41,58.870999999999995,3.837354017018967,1.8234124940599585,233555.921,0.2612,5.2322,0.9,449984.8455,448904.6436,61.67,63.0,58.01,41.77331850889742,60.741300754836644,1.7756167104431388,0.09559156723363937,,4.7575,12,10,5,5,0.05210420841683467,0,5,4.312819554619425,5,42,D
301123.SZ,奕东电子,元器件,20260706,102.28,86.30883333333333,-9.978638639589462,4.967086233660041,963691.95263,1.2072,5.6607,0.85,2399897.92,1688045.4848,101.0,109.0,99.0,19.553245092343786,34.31918695831041,7.913478565359078,-5.892784663398075,,8.561,4,10,20,5,0.1280000000000001,0,0,18.50467217530845,0,39,D
