ts_code,name,industry_name,trade_date,close_qfq,ma_qfq_60,kdj_qfq,macd_dif_qfq,amount,pct_chg,turnover_rate,volume_ratio,total_mv,circ_mv,open_qfq,high_qfq,low_qfq,kdj_k_qfq,kdj_d_qfq,macd_dea_qfq,macd_qfq,pe_ttm,pb,score_mv,score_turnover,score_pct,score_vr,body_ratio,score_body,score_j,close_vs_ma60,score_ma60,score,score_level
688602.SH,康鹏科技,化工原料,20260626,7.29,7.618666666666667,2.975069338660603,-0.0018501364772474105,106835.599,1.6736,5.7188,1.41,378624.375,189245.6298,7.12,7.44,6.97,33.942991226319116,49.42695217014837,-0.0013758580891836325,-0.000948556776127556,,1.3951,25,10,20,10,0.3617021276595738,5,5,-4.313965698284917,0,75,B
300040.SZ,九洲集团,新型电力,20260626,5.7,7.078292022567942,1.7793365778616348,-0.4081217090316285,200803.70206,1.9678,6.8107,0.86,366743.928,294904.32,5.63,5.799999999999999,5.6,8.166007727452588,11.359343302248064,-0.28998279903919144,-0.23627781998487407,83.5888,1.4033,25,10,20,5,0.35000000000000264,5,10,-19.472098892974323,0,75,B
603060.SH,国检集团,建筑工程,20260626,6.27,6.75,-8.107503818733122,-0.11198367185907099,82120.681,2.2838,1.6559,0.58,504085.4907,504085.4907,6.12,6.28,6.04,12.21961774224469,22.383178522733594,0.04449873680388946,-0.3129648173259209,40.8502,2.495,12,20,20,0,0.6249999999999972,10,0,-7.111111111111118,0,62,C
301323.SZ,新莱福,橡胶,20260626,87.4,77.09383333333334,2.23898969638374,3.789924515884934,429717.48552,1.2746,7.5241,1.36,922845.238,590535.58,85.06,88.45,79.73,34.08823066650497,50.012851151565584,5.331454104040657,-3.083059176311446,62.1182,4.1006,4,10,20,10,0.26834862385321145,5,5,13.368341177309906,0,54,C
300967.SZ,晓鸣股份,农业综合,20260626,14.13,17.305796981904216,-3.325707910391806,-0.7691794125530045,143640.36012,0.8565,8.1011,1.12,265042.8688,176337.2454,14.09,14.74,13.72,8.110727676322874,13.828945469680214,-0.27055482097217676,-0.9972491831616555,,3.7958,25,0,12,10,0.039215686274510726,0,0,-18.351058811246794,0,47,D
603488.SH,展鹏科技,运输设备,20260626,10.72,11.442666666666668,-5.391820415564922,-0.08132549594691163,177012.77,0.1869,5.6673,0.66,313013.7088,313013.7088,10.530000000000001,11.1,10.22,19.87786203952318,32.51270326706723,0.12410217950580757,-0.4108553509054384,,4.0412,25,10,5,0,0.21590909090909058,5,0,-6.315544162199956,0,45,D
300317.SZ,珈伟新能,电气设备,20260626,4.1,5.074333333333333,2.2428944941804048,-0.2994874083871082,372505.66637,0.2445,10.6976,1.72,340377.244,339854.494,4.18,4.42,4.07,7.454290903446449,10.05998910807947,-0.1976004628777509,-0.20377389101871457,,2.396,25,0,5,5,0.228571428571429,5,5,-19.201208697365825,0,45,D
000700.SZ,模塑科技,汽车配件,20260626,14.130000000000003,13.587833333333332,0.8178950881275995,0.04811408346575696,1697183.26591,1.7279,12.6269,1.69,1297155.7602,1297155.7602,14.079999999999998,15.28,13.78,17.691132856119097,26.127751740114846,0.3490223321245867,-0.6018164973176595,26.0902,3.2719,4,0,20,5,0.03333333333333618,0,10,3.990089172912068,5,44,D
600905.SH,三峡能源,新型电力,20260626,3.78,4.13,-1.8056497807229626,-0.08073985077465906,552393.958,0.8,0.5108,0.78,10806131.7378,10806131.7378,3.77,3.8100000000000005,3.75,6.749676900652243,11.027340241339845,-0.036426076073289,-0.08862754940274012,46.8263,1.2045,4,10,12,0,0.16666666666666174,0,5,-8.474576271186443,0,31,D
600674.SH,川投能源,水力发电,20260626,13.99,14.997166666666667,-1.2974711210147163,-0.288802347568323,323946.417,0.7925,0.475,0.62,6819574.9132,6819574.9132,13.89,14.110000000000001,13.84,11.11102454001552,17.31527237053064,-0.14690201956873628,-0.2838006559991735,14.4235,1.4703,4,0,12,0,0.3703703703703672,5,5,-6.715712968005066,0,26,D
601088.SH,中国神华,煤炭开采,20260626,39.57,45.864,3.821834952547718,-1.8588280712034617,1711902.857,0.4315,0.2638,0.82,85825091.5251,65255037.366,39.43,39.75,38.86,5.846023874056961,6.858118334811582,-1.1115894800850306,-1.4944771822368623,16.6434,1.7847,4,0,5,5,0.1573033707865174,0,5,-13.72318158032443,0,19,D
601838.SH,成都银行,银行,20260626,17.96,18.406166666666667,-7.093645710186124,-0.1235369512715927,357131.434,0.1673,0.4707,0.81,7612229.9784,7612229.9784,17.93,18.07,17.7,14.315663720035783,25.020318435146734,0.09088636617394005,-0.4288466348910655,5.6688,0.8275,4,0,5,5,0.08108108108108393,0,0,-2.424006447114644,0,14,D
