ts_code,name,industry_name,trade_date,close_qfq,ma_qfq_60,kdj_qfq,macd_dif_qfq,amount,pct_chg,turnover_rate,volume_ratio,total_mv,circ_mv,open_qfq,high_qfq,low_qfq,kdj_k_qfq,kdj_d_qfq,macd_dea_qfq,macd_qfq,pe_ttm,pb,score_mv,score_turnover,score_pct,score_vr,body_ratio,score_body,score_j,close_vs_ma60,score_ma60,score,score_level
301310.SZ,鑫宏业,汽车配件,20260615,31.09,33.94129055550207,3.2867651754738603,-1.0698081876871228,115723.81488,2.1018,6.0313,0.8,593690.9589,189605.2377,30.8,32.06,30.8,25.912682330703298,37.22564090831802,-1.1140577249020265,0.08849907442980731,43.9104,2.5444,12,10,20,5,0.2301587301587292,5,5,-8.40065450911342,0,57,C
301236.SZ,软通动力,软件服务,20260615,40.51,39.981833333333334,-0.09500854733784081,0.43077616593837575,1224359.80604,1.9119,3.8669,0.49,4193551.7733,3182908.188,40.0,40.75,39.41,37.360538856962904,56.08831255911328,0.3263233790497647,0.20890557377722208,777.8665,3.1416,4,20,20,0,0.3805970149253707,5,5,1.3210166283853844,3,57,C
300222.SZ,科大智能,电气设备,20260615,12.63,12.494227816138533,1.059814577766943,-0.1355414187481223,733697.08654,7.2156,9.357,1.3,982969.1985,800493.8319,11.99,12.88,11.88,11.09849283952278,16.1178319704007,0.3942344126272692,-1.059551662750783,113.0333,5.6565,4,0,20,10,0.6400000000000006,10,10,1.0866792718962073,3,57,C
002608.SZ,江苏国信,火力发电,20260615,9.01,8.402,-2.9399970304690015,0.2182835381541306,539077.11878,2.8539,1.5956,0.63,3404049.8133,3404049.8133,8.83,9.02,8.73,21.611809918404333,33.887713392841,0.3257038381519246,-0.21484059999558802,10.0681,0.9497,4,20,20,0,0.6206896551724146,10,0,7.236372292311362,0,54,C
002951.SZ,金时科技,广告包装,20260615,16.33,16.339166666666667,-17.99320942393348,0.1738732748776819,292029.28159,3.6825,4.4499,0.86,661365.0,655036.186,15.949999999999998,16.79,15.799999999999999,14.337606049920407,30.503013786847347,0.7382765383960107,-1.1288065270366576,,4.3563,4,20,20,5,0.38383838383838453,5,0,-0.05610241240374756,0,54,C
002823.SZ,凯中精密,机械基件,20260615,17.45,16.30551409891478,-3.770686851525646,0.31454745657642036,269614.0609,4.994,7.1457,0.64,573003.816,381960.7065,16.7,17.75,16.7,19.47118992617731,31.092128315028788,0.5839915152979887,-0.5388881174431366,24.1945,2.8254,12,10,20,0,0.7142857142857139,10,0,7.019011446939842,0,52,C
300448.SZ,浩云科技,软件服务,20260615,6.7,7.461321987272128,2.7488645147631914,-0.26417758652629164,209087.97264,0.4498,4.9478,1.62,453266.4429,430519.9918,6.58,6.82,6.45,11.495839575484062,15.869327105844498,-0.1304123520741658,-0.2675304689042517,,3.7596,12,20,5,5,0.3243243243243245,5,5,-10.203580391930899,0,52,C
301017.SZ,漱玉平民,医药商业,20260615,13.33,14.092176495476144,2.943375028144942,-0.13613407989059034,75929.883,0.0,2.1923,1.04,540674.2976,344840.5683,13.38,13.6,13.22,22.29193486534671,31.966214783947592,-0.09580374957552402,-0.08066066063013264,54.632,2.6755,12,20,5,10,0.13157894736842327,0,5,-5.40850801663474,0,52,C
600529.SH,山东药玻,医疗保健,20260615,18.28,18.467579025739205,-1.9865995281914195,0.00632133676850799,148369.357,0.6608,1.222,0.74,1213086.5986,1213086.5986,18.16,18.55,18.15,20.902330568211923,32.346795616413594,0.09882997184672396,-0.18501727015643193,18.1817,1.4692,4,20,12,0,0.3000000000000009,5,5,-1.015720715085424,0,46,D
300685.SZ,艾德生物,医疗保健,20260615,17.05,20.572092180117636,0.12661833412869328,-0.9091650165469147,155683.79296,0.4122,2.3357,0.63,665129.3131,664219.5746,16.94,17.38,16.94,12.742005044686273,19.049698399965063,-0.6982302296715936,-0.42186957375064216,18.6865,3.5623,4,20,5,0,0.25,5,10,-17.12072913770842,0,44,D
600237.SH,铜峰电子,元器件,20260615,10.68,9.46003724513484,4.9080614224861705,0.3306943234161608,494051.272,9.9897,7.5566,0.57,673363.0583,667089.6691,9.88,10.68,9.88,30.254782468536384,42.928142991561494,0.43927099607788955,-0.21715334532345754,57.4299,3.4516,4,10,20,0,1.0,10,0,12.895961434957021,0,44,D
300241.SZ,瑞丰光电,半导体,20260615,6.48,7.026166666666667,-12.973289376331863,-0.06964263504991486,353354.28415,4.8544,9.2157,0.68,463491.4245,388586.0233,6.2,6.5,6.2,17.818028520436357,33.21368746882047,0.11069612761574724,-0.3606775253313242,68.6303,2.0016,12,0,20,0,0.9333333333333347,10,0,-7.773323528714086,0,42,D
300128.SZ,锦富技术,元器件,20260615,5.87,6.725999999999999,-2.4860656260471927,-0.24711573756754746,387650.00729,0.8591,5.0595,1.12,762580.7468,761612.1088,5.92,6.06,5.8,6.380452977317856,10.81371227900038,0.0201940094175102,-0.5346194939701153,,18.0807,4,10,12,10,0.1923076923076918,0,0,-12.726732084448395,0,36,D
600011.SH,华能国际,火力发电,20260615,8.06,7.5175,-10.549676467573327,0.20097211371492918,1587970.767,0.1242,1.8045,0.94,12652663.2474,8864154.1947,8.05,8.06,7.92,15.80347237576138,28.980046797428734,0.2945561847662951,-0.1871681421027318,9.0891,1.806,4,20,5,5,0.07142857142856962,0,0,7.216494845360831,0,34,D
