ts_code,name,industry_name,trade_date,close_qfq,ma_qfq_60,kdj_qfq,macd_dif_qfq,amount,pct_chg,turnover_rate,volume_ratio,total_mv,circ_mv,open_qfq,high_qfq,low_qfq,kdj_k_qfq,kdj_d_qfq,macd_dea_qfq,macd_qfq,pe_ttm,pb,score_mv,score_turnover,score_pct,score_vr,body_ratio,score_body,score_j,close_vs_ma60,score_ma60,score,score_level
301047.SZ,义翘神州,生物制药,20260729,68.73,66.44602132286995,0.07972454392474049,0.9330161976827753,115908.89268,1.4615,1.4048,0.88,836009.0391,821877.4638,67.96,70.34,67.81,17.368069996361555,26.012242722579963,1.4759497590214936,-1.0858671226774366,53.1653,1.566,4,20,20,5,0.3043478260869604,5,10,3.4373445266675913,5,69,B
603669.SH,灵康药业,化学制药,20260729,5.2,5.126166666666666,3.8903756104981326,-0.05943363281871239,175313.144,0.0,4.7459,0.55,370412.224,370412.224,5.21,5.3,5.08,12.810141508876425,17.27002445806557,0.1579916275218031,-0.43485052068103097,,6.5821,25,20,5,0,0.04545454545454454,0,5,1.4403225282049719,3,58,C
301333.SZ,诺思格,医疗保健,20260729,48.34,51.63093893983219,-4.508896070905536,-0.6080807102798502,91967.48668,1.1932,1.9689,0.7,466873.7915,466280.2633,47.88,49.35,47.55,12.945490820115534,21.672684265626067,0.026381243496265,-1.2689239075522305,34.9323,2.3387,12,20,20,0,0.2555555555555554,5,0,-6.373966864455562,0,57,C
688265.SH,南模生物,医疗保健,20260729,32.31,35.43845692348163,3.190564971211657,-0.619034603922124,21683.383,0.6856,0.8614,0.66,251900.0685,251900.0685,32.6,32.75,31.709999999999997,13.511915682191287,18.6725910376811,-0.210227797760546,-0.8176136123231559,76.1327,1.4707,25,10,12,0,0.2788461538461523,5,5,-8.827858758739305,0,57,C
