ts_code,name,industry_name,trade_date,close_qfq,ma_qfq_60,kdj_qfq,macd_dif_qfq,amount,pct_chg,turnover_rate,volume_ratio,total_mv,circ_mv,open_qfq,high_qfq,low_qfq,kdj_k_qfq,kdj_d_qfq,macd_dea_qfq,macd_qfq,pe_ttm,pb,score_mv,score_turnover,score_pct,score_vr,body_ratio,score_body,score_j,close_vs_ma60,score_ma60,score,score_level
301073.SZ,君亭酒店,酒店餐饮,20260708,17.14,22.562666666666665,1.6641536530092012,-1.236707120123448,92798.9693,0.1168,3.0257,0.91,333289.1854,304733.4312,17.76,17.8,16.98,14.463647402427334,20.8633942771364,-1.1973766060999558,-0.0786610280469846,123.6795,3.763,25,20,5,5,0.7560975609756108,10,10,-24.03380215104597,0,75,B
300380.SZ,安硕信息,软件服务,20260708,28.62,33.436126565812295,-6.160132629141273,-0.9333002856442754,77414.64613,0.7037,2.1086,0.8,396212.418,364520.061,28.27,29.82,28.27,10.905675505023215,19.43857957210546,-0.7431353524544579,-0.38032986637963484,106.8313,9.6062,25,20,12,5,0.22580645161290405,5,0,-14.403960806682306,0,67,B
300446.SZ,航天智造,汽车配件,20260708,16.15,17.609203294883823,1.027153158811899,-0.021335998465332295,171080.4185,1.5085,2.8411,0.47,1365337.3115,603299.723,15.95,16.47,15.84,38.59161127629907,57.37384033504266,-0.09358631776350336,0.14450063859634213,16.3997,2.2567,4,20,20,0,0.31746031746031683,5,10,-8.286594631500343,0,59,C
300239.SZ,东宝生物,生物制药,20260708,5.03,5.271377145659637,-0.4524716824190591,-0.02461564781066805,49671.352,0.1992,1.6682,0.7,298592.4696,296657.831,5.02,5.12,4.95,15.77286881791313,23.885539068079225,0.011140697436711556,-0.07151269049475921,54.3028,1.7382,25,20,5,0,0.0588235294117687,0,5,-4.579014913747597,0,55,C
300241.SZ,瑞丰光电,半导体,20260708,6.42,6.994953831017394,-0.40388544663989023,-0.16299123260544857,204870.898,1.1024,5.309,0.68,460089.4586,385877.6259,6.4,6.52,6.32,26.321875225102936,39.68475556097435,-0.12347988335976035,-0.07902269849137644,68.1265,2.017,12,10,20,0,0.09999999999999823,0,5,-8.219551478208528,0,47,D
300394.SZ,天孚通信,通信设备,20260708,245.68,277.7962111452935,2.0653387151429925,-12.737852215671296,10728540.5264,0.6514,3.9743,0.91,26799391.0568,26739518.8408,246.01,253.2,240.2,12.224436787159014,17.303985823167025,-2.426609198517996,-20.6224860343066,123.3938,44.816,4,20,12,5,0.02538461538461416,0,5,-11.56106881835621,0,46,D
300058.SZ,蓝色光标,广告包装,20260708,12.46,16.291336550903164,4.8584817969225895,-0.922738151312938,2651656.48838,1.3008,6.1317,0.67,4473415.6152,4333501.1538,12.24,12.73,12.000000000000002,11.76259881490258,15.214657323892574,-0.7884902426650005,-0.2684958172958751,175.2446,5.6164,4,10,20,0,0.30136986301370006,5,0,-23.517631834146602,0,39,D
688568.SH,中科星图,软件服务,20260708,36.72,51.4460085484079,-0.5566697391039881,-3.1399434614353865,471303.799,0.3279,1.5802,0.87,2967265.7208,2967265.7208,36.59,37.48,36.38,13.89659603081817,21.123228915779247,-3.0924030768176314,-0.09508076923551023,,8.1603,4,20,5,5,0.11818181818181465,0,5,-28.62420032946099,0,39,D
301629.SZ,矽电股份,半导体,20260708,364.1,362.30396673620766,4.290458876671437,0.471562747434632,662261.24583,4.8585,9.7603,0.93,1519290.993,698930.001,346.84,375.0,327.95,27.608115527496384,39.26694385290886,8.06405031810087,-15.184975141332476,491.2882,12.8469,4,0,20,5,0.3668437832093527,5,0,0.49572553123605545,3,37,D
301218.SZ,华是科技,软件服务,20260708,37.0,37.977833333333336,0.6608976611557864,-0.202487359027252,210584.98395,0.5162,8.0044,0.76,421948.0,259254.56,36.85,38.9,35.71,14.567052350592991,21.520129695311596,0.7844078974494141,-1.9737905129533322,,4.6487,12,0,12,0,0.0470219435736673,0,10,-2.574747550105991,0,34,D
300222.SZ,科大智能,电气设备,20260708,11.83,13.1812490115394,-1.880522357365031,-0.43598223525053825,665980.299,0.7666,8.7847,1.33,920706.6596,749789.5405,11.89,12.7,11.44,13.377858814287903,21.00704940011437,-0.18784925168280736,-0.4962659671354618,105.8736,5.2049,4,0,12,10,0.04761904761904802,0,5,-10.251297205268346,0,31,D
301310.SZ,鑫宏业,汽车配件,20260708,51.9,40.053364798947406,4.352549060229592,4.724475968790124,312451.30177,1.8046,10.1749,0.75,991076.172,316516.821,50.55,52.1,48.2,34.937408558159795,50.22983830712489,4.782410299494805,-0.1158686614093618,73.3018,4.1864,4,0,20,0,0.34615384615384664,5,0,29.57712856464913,0,29,D
300571.SZ,平治信息,互联网,20260708,37.17,46.51599999999999,-6.120723922895046,-2.2174042354467076,454341.15733,0.4052,10.4989,1.12,518626.6911,429823.4724,37.1,39.21,36.2,9.089392980944126,16.694451432863712,-1.391530921094561,-1.6517466287042932,,4.2022,12,0,5,10,0.023255813953488483,0,0,-20.092011350932992,0,27,D
300166.SZ,东方国信,软件服务,20260708,15.939999999999998,17.240666666666666,-6.6826483377286365,-0.13851863799702357,1333299.37642,0.95,9.1446,0.8,1815160.6458,1443780.0054,15.879999999999999,16.42,15.58,20.00887578636201,33.354637848407336,0.026157093695990917,-0.329351463386029,,3.1828,4,0,12,5,0.07142857142856977,0,0,-7.544178492711041,0,21,D
