ts_code,name,industry_name,trade_date,close_qfq,ma_qfq_60,kdj_qfq,macd_dif_qfq,amount,pct_chg,turnover_rate,volume_ratio,total_mv,circ_mv,open_qfq,high_qfq,low_qfq,kdj_k_qfq,kdj_d_qfq,macd_dea_qfq,macd_qfq,pe_ttm,pb,score_mv,score_turnover,score_pct,score_vr,body_ratio,score_body,score_j,close_vs_ma60,score_ma60,score,score_level
300241.SZ,瑞丰光电,半导体,20260714,5.49,6.925485217665923,-0.3402117630399104,-0.3496371053054652,134874.04362,2.809,4.1617,0.64,393440.9856,329979.4651,5.35,5.49,5.27,15.024840827101242,22.707367122171817,-0.2203297916996474,-0.25861462721163564,58.2577,1.7248,25,20,20,0,0.6363636363636371,10,5,-20.72757608382738,0,80,A
301055.SZ,张小泉,家居用品,20260714,32.19,36.272306354410624,1.2764306584921457,-0.427499223134717,151433.94945,1.6098,3.1359,1.24,502164.0,491437.3263,31.479999999999997,32.47,30.600000000000005,11.112406078874457,16.030393789065613,0.9907669112714711,-2.836532268812376,70.4902,7.1668,12,20,20,10,0.3796791443850284,5,10,-11.254609272768858,0,77,B
301036.SZ,双乐股份,染料涂料,20260714,20.13,25.008325232869133,3.1423344077429114,-1.079764078832607,30401.49712,0.9023,2.1668,1.22,201300.0,141783.8433,19.96,20.17,19.63,10.810729761143946,14.644927437844464,-0.9541946569300082,-0.2511388438051978,90.1872,1.2198,25,20,12,10,0.31481481481480983,5,5,-19.506804983715647,0,77,B
301016.SZ,雷尔伟,运输设备,20260714,12.58,15.793595061728395,-1.9962100277470327,-0.6808476261214835,42974.8286,1.8623,1.1743,0.93,384646.08,368814.0242,12.48,12.94,12.19,18.658550551330357,28.985930840869052,-0.6532846571382992,-0.055125937966368665,55.1572,3.7285,25,20,20,5,0.13333333333333286,0,5,-20.347457619169262,0,75,B
301587.SZ,中瑞股份,电气设备,20260714,19.83,25.741333333333333,4.518991820031694,-1.383013624108429,56211.04326,1.849,3.9377,0.95,292151.424,145657.299,19.57,19.84,19.02,15.597707163451979,21.13706483516212,-1.256346264966039,-0.2533347182847798,49.7239,1.4639,25,20,20,5,0.31707317073170477,5,0,-22.964363410338763,0,75,B
301309.SZ,万得凯,机械基件,20260714,28.31,32.75119761792081,4.21425497423796,-0.9903608565167161,18590.7716,1.9813,1.098,0.59,284612.8864,171504.5279,27.81,28.67,27.53,15.300438761978944,20.843530655849435,-0.6454649468225441,-0.6897918193883441,25.3131,1.6988,25,20,20,0,0.43859649122806993,10,0,-13.560412873240013,0,75,B
301581.SZ,黄山谷捷,半导体,20260714,36.67,46.92589388600698,-1.6050915391629275,-2.8202665047349242,28240.35438,1.1586,1.604,0.59,293360.0,179235.626,36.27,36.74,35.2,9.752965062276598,15.43199336299636,-1.6484141311294747,-2.343704747210899,71.694,2.8828,25,20,20,0,0.25974025974025894,5,5,-21.85551096995773,0,75,B
603937.SH,丽岛新材,铝,20260714,10.62,14.298833333333333,-14.476055534297089,-0.7366441037433571,105402.401,4.3222,4.8902,0.69,221843.304,221843.304,10.16,10.64,9.95,16.877775381195836,32.5546908389423,-0.3456466688238071,-0.7819948698390999,952.3958,1.4336,25,20,20,0,0.6666666666666641,10,0,-25.728206263914306,0,75,B
688150.SH,莱特光电,元器件,20260714,53.59,56.327224151271885,1.73498709304679,-0.35787050661877373,497447.844,5.8045,2.3546,1.1,2156663.0984,2156663.0984,51.28,54.36,50.5,14.275736993140871,20.546111943187913,0.913586575869596,-2.5429141649767395,105.5829,11.0592,4,20,20,10,0.598445595854923,10,10,-4.859504782129538,0,74,B
300681.SZ,英搏尔,汽车配件,20260714,25.35,30.967470944282198,1.4392419445837703,-1.3878036407880927,276723.30124,3.0488,4.7982,1.04,775850.439,585064.818,24.569999999999997,25.7,24.230000000000004,14.896282043556713,21.624802093043186,-0.9208020627210703,-0.9340031561340447,33.469,2.5103,4,20,20,10,0.5306122448979641,10,10,-18.13990866218735,0,74,B
