ts_code,name,industry_name,trade_date,close_qfq,ma_qfq_60,kdj_qfq,macd_dif_qfq,amount,pct_chg,turnover_rate,volume_ratio,total_mv,circ_mv,open_qfq,high_qfq,low_qfq,kdj_k_qfq,kdj_d_qfq,macd_dea_qfq,macd_qfq,pe_ttm,pb,score_mv,score_turnover,score_pct,score_vr,body_ratio,score_body,score_j,close_vs_ma60,score_ma60,score,score_level
301518.SZ,长华化学,化工原料,20260701,26.59,34.73533333333333,2.6509629517229882,-1.8119272811666498,58163.02712,1.4885,4.1158,1.04,386803.4404,142137.4513,26.33,27.34,25.76,13.591916460136815,19.06239321434373,-1.7319610851080092,-0.15993239211728127,42.4406,2.3257,25,20,20,10,0.1645569620253176,0,5,-23.449705391244258,0,80,A
300402.SZ,宝色股份,专用机械,20260701,15.100000000000001,17.585833333333333,-0.059178981440084044,-0.5697338753297654,76952.35216,1.9581,2.089,0.97,372653.655,367863.935,14.81,15.4,14.62,18.130583232167922,27.225464338971925,-0.4387043485625353,-0.26205905353446013,72.5824,2.4546,25,20,20,5,0.3717948717948724,5,5,-14.135430981377048,0,80,A
300626.SZ,华瑞股份,电气设备,20260701,35.8,32.512589060129066,0.5586609102954014,0.7199006522650677,300471.2166,2.6376,4.6931,0.83,644400.0,644047.37,34.82,36.21,34.34,26.20463658869713,39.027624427898,1.483683503146669,-1.5275657017632027,435.8417,12.1087,12,20,20,5,0.5240641711229937,10,10,10.111193955643348,0,77,B
300490.SZ,华自科技,专用机械,20260701,13.46,17.108999999999998,1.7839904702552118,-0.8665558498278401,239385.75692,1.7385,4.552,1.11,536610.7622,529317.9996,13.28,13.74,13.07,20.633928529656718,30.058897559357472,-0.8631271094726364,-0.006857480710407371,,2.4109,12,20,20,10,0.2686567164179127,5,10,-21.327956046525205,0,77,B
300449.SZ,汉邦高科,IT设备,20260701,7.37,8.0275,0.9645284508149956,-0.2036542657733369,115540.69185,0.9589,4.0514,0.77,284508.532,284508.532,7.23,7.49,7.16,19.179019072356905,28.286264383127858,-0.08856328830142521,-0.23018195494382337,,10.2255,25,20,12,0,0.4242424242424232,10,10,-8.19059483027094,0,77,B
300880.SZ,迦南智能,电器仪表,20260701,21.49,22.636876290408054,1.2459399053930227,-0.19010927362819174,219078.15351,1.1294,5.3581,1.16,419350.0577,419305.3585,21.199999999999996,21.69,20.14,21.416020949939657,31.501061472212978,0.20116235777817246,-0.7825432628127285,55.2364,3.9086,25,10,20,10,0.18709677419355003,0,10,-5.06640702407347,0,75,B
300375.SZ,鹏翎股份,汽车配件,20260701,4.16,4.664499999999999,4.4647319132834795,-0.12680045338324764,40164.376,1.4634,1.8335,0.75,316051.3408,219751.0432,4.1,4.2,4.07,16.674284468877055,22.779060746673842,-0.09165058127671705,-0.07029974421306118,,1.534,25,20,20,0,0.4615384615384657,10,0,-10.815735877371623,0,75,B
300465.SZ,高伟达,软件服务,20260701,11.68,14.551666666666666,0.6036967679839158,-0.9225248451612202,375065.06862,6.8618,7.308,1.28,518299.2992,518299.2992,10.93,12.08,10.769999999999998,9.622543044920091,14.131966183388178,-0.4196097694145055,-1.0058301514934294,207.0472,7.7552,12,10,20,10,0.5725190839694646,10,10,-19.73428015118543,0,72,B
301428.SZ,世纪恒通,互联网,20260701,34.94,35.1115,0.12463079268641764,0.12665601338608923,250037.3363,1.0703,10.4264,0.83,344741.4498,243278.485,34.3,35.26,33.5,24.201859975447718,36.24047456682837,0.664357767016135,-1.0754035072600916,,2.8605,25,0,20,5,0.36363636363636437,5,10,-0.48844395710807503,0,65,B
688501.SH,青达环保,环境保护,20260701,19.23,23.284333333333333,0.3985391435287582,-0.9313479313376192,38073.713,0.1563,1.5855,0.73,238886.598,238886.598,19.01,19.98,18.96,12.77358996674595,18.961115378354545,-0.7050174738679544,-0.4526609149393295,17.763,2.0774,25,20,5,0,0.2156862745098029,5,10,-17.412280073869407,0,65,B
301399.SZ,英特科技,机械基件,20260701,16.65,20.401611547246297,4.367815171983182,-0.7945618759425379,50235.4034,1.0316,5.511,0.53,308058.3,91048.194,16.32,16.89,16.32,17.861453917489456,24.608273290242593,-0.7710358471577465,-0.04705205756958275,137.9187,2.3343,25,10,20,0,0.5789473684210493,10,0,-18.388800014931522,0,65,B
301446.SZ,福事特,机械基件,20260701,36.77,41.624663308616086,2.0732227434987536,-1.6129926078801944,34582.834,0.1907,3.0296,0.71,382408.0,114244.39,37.62,37.62,35.91,16.18264357771833,23.23735399482812,-0.7415257741278369,-1.742933667504715,50.7976,3.1516,25,20,5,0,0.4970760233918093,10,5,-11.662949133359579,0,65,B
300066.SZ,三川智慧,电器仪表,20260701,5.98,6.1148038694341285,4.394845030948957,-0.02383191858483702,303064.84472,7.1685,5.231,1.07,621939.8536,596863.3814,5.53,6.1,5.48,21.141165023293173,29.514325019465282,0.03622238549420792,-0.12010860815808988,44.1858,2.3659,12,10,20,10,0.7258064516129045,10,0,-2.2045493577965396,0,62,C
300641.SZ,正丹股份,化工原料,20260701,15.71,16.831498756932493,-3.190853234589561,-0.057467053994425754,225319.56883,2.1456,2.7861,0.91,825630.8808,825630.8808,15.3,15.85,14.94,19.555644200096218,30.928892917439107,0.08874840985074238,-0.2924309276903363,21.0196,2.5189,4,20,20,5,0.4505494505494506,10,0,-6.663095028721515,0,59,C
688737.SH,中自科技,汽车配件,20260701,19.32,26.78783333333333,-5.1337783104584815,-2.0318252008251783,51835.794,0.9404,2.2756,0.61,230998.614,230998.614,19.33,19.57,18.65,9.687412188695832,17.09800743827299,-1.3639578532733585,-1.3357346951036395,,1.3018,25,20,12,0,0.010869565217389122,0,0,-27.87770567483994,0,57,C
688038.SH,中科通达,软件服务,20260701,16.86,20.516000000000002,2.539946832274314,-0.7919376796993056,40191.303,0.2378,2.0529,0.79,196205.5524,196205.5524,16.82,17.17,16.52,11.18793750457058,15.511932840718712,-0.4256866691433485,-0.7325020211119142,,3.3122,25,20,5,0,0.06153846153846002,0,5,-17.820237863131226,0,55,C
300737.SZ,科顺股份,其他建材,20260701,6.97,7.069935987218966,4.547390563555865,-0.08195966165055335,388113.34484,6.0883,6.3758,0.89,773650.2749,618164.1422,6.53,7.27,6.4,25.247283114012316,35.59722938924054,0.01777453426829648,-0.19946839183769965,,1.9319,4,10,20,5,0.5057471264367815,10,0,-1.413534541184401,0,49,D
300341.SZ,麦克奥迪,电气设备,20260701,13.32,14.824640683975753,-5.6780340095997985,-0.38446695783964024,97866.1012,0.5283,1.4259,0.8,689190.5196,686470.842,13.25,13.62,13.01,16.51489855420084,27.61136483610116,-0.21319457321703772,-0.34254476924520505,38.4805,3.4877,4,20,12,5,0.11475409836065631,0,0,-10.149592938209615,0,41,D
002125.SZ,湘潭电化,化工原料,20260701,13.88,15.06020817555214,-4.8347386793123945,-0.3699014927053135,764506.45365,1.6105,8.7927,1.07,873761.6844,873761.6844,13.9,14.23,13.37,10.30162784987976,17.869811114475837,0.267385582195202,-1.274574149801031,32.6678,2.5675,4,0,20,10,0.023255813953487844,0,0,-7.83659934706626,0,34,D
688598.SH,金博股份,矿物制品,20260701,50.08,33.07183333333333,4.646358788228483,5.376249630605756,1224090.32,1.274,11.9362,1.03,1039526.0848,1019506.6048,50.5,52.5,48.38,38.010873342080785,54.693130619006936,5.5219027381949335,-0.29130621517835564,,2.6934,4,0,20,10,0.10194174757281602,0,0,51.42795228568118,0,34,D
000065.SZ,北方国际,建筑工程,20260701,9.84,12.688887777931352,-10.402111749776587,-0.5757310628046461,202653.12618,0.1017,2.1182,0.79,1142859.1248,959362.9032,9.76,10.03,9.55,15.746989297156777,28.82153982062346,-0.35191856098224594,-0.4476250036448004,17.3976,1.021,4,20,5,0,0.1666666666666673,0,0,-22.451832089540332,0,29,D
300057.SZ,万顺新材,铝,20260701,8.7,8.454746557724315,-2.457835291111934,0.1411543342530468,821558.82923,0.2304,11.4816,0.75,873107.205,722949.12,8.63,8.97,8.31,30.533470299843202,47.02912309532077,0.18744602570189564,-0.09258338289769769,,1.7042,4,0,5,0,0.10606060606060377,0,0,2.9007781676390905,5,14,D
