ts_code,name,industry_name,trade_date,close_qfq,ma_qfq_60,kdj_qfq,macd_dif_qfq,amount,pct_chg,turnover_rate,volume_ratio,total_mv,circ_mv,open_qfq,high_qfq,low_qfq,kdj_k_qfq,kdj_d_qfq,macd_dea_qfq,macd_qfq,pe_ttm,pb,score_mv,score_turnover,score_pct,score_vr,body_ratio,score_body,score_j,close_vs_ma60,score_ma60,score,score_level
688595.SH,芯海科技,半导体,20260721,28.14,37.16949999999999,2.4585538552612043,-2.4686761113957445,175333.603,6.6313,4.5496,0.8,405479.109,405479.109,26.85,28.19,24.82,11.09815176157403,15.417950714730443,-0.7843532721866948,-3.3686456784180994,,6.2644,25,20,20,5,0.382789317507418,5,5,-24.292766919113774,0,80,A
301588.SZ,美新科技,家居用品,20260721,33.28,38.49315114563871,0.41654155288885164,-1.2255190720729061,292487.09001,20.0144,13.268,1.5,395592.0384,244139.4176,28.5,33.28,26.5,14.682956821970475,21.816164456511284,1.2376923509650117,-4.926422846075836,156.9887,4.1761,25,0,20,5,0.7050147492625369,10,10,-13.543061532984845,0,70,B
300689.SZ,澄天伟业,通信设备,20260721,49.7,58.511377850725644,1.8396540762008655,-1.9095249962833023,252018.0452,7.8559,5.4515,1.08,574532.0,502875.534,47.0,49.78,41.06,16.02924322776314,23.124037803544276,0.9403182043406921,-5.699686401247989,826.0492,8.2972,12,10,20,10,0.30963302752293614,5,10,-15.059255437814587,0,67,B
300712.SZ,永福股份,建筑工程,20260721,20.74,23.377146592317224,2.895119308144075,-0.21153409599797612,53579.33704,0.0482,1.4141,1.32,388970.6114,387297.9304,20.55,21.0,19.69,31.723052487007667,46.137019076439465,-0.1334625043321252,-0.15614318333170185,558.7507,3.0379,25,20,5,10,0.1450381679389297,0,5,-11.280874600768898,0,65,B
688209.SH,英集芯,半导体,20260721,22.23,24.801178042121688,1.696533748257906,-0.39871032749995905,377087.086,4.2683,4.0319,0.84,964301.832,964301.832,21.61,22.44,19.95,21.978965800033187,32.120181825920824,0.3976391531548066,-1.5926989613095313,47.3939,4.3127,4,20,20,5,0.24899598393574318,5,10,-10.367160937899257,0,64,C
688173.SH,希荻微,半导体,20260721,12.94,17.05516666666667,4.618988913267941,-0.996546627645273,266257.16,8.6482,5.3689,1.08,537149.3638,532110.7866,12.05,13.02,11.0,14.179252941230953,18.959384955212457,-0.2956444751398776,-1.4018043050107907,,3.7679,12,10,20,10,0.4405940594059401,10,0,-24.12856319199462,0,62,C
300019.SZ,硅宝科技,化工原料,20260721,14.09,17.85628510760545,-7.118290814576817,-1.0457382809309017,132900.50234,3.5268,2.6105,0.71,553901.4303,519371.3491,13.5,14.17,13.3,8.243322271769651,15.924128814942886,-0.40038898836374565,-1.290698585134312,21.8413,2.0107,12,20,20,0,0.6781609195402303,10,0,-21.092209745247033,0,62,C
301251.SZ,威尔高,元器件,20260721,34.19,48.84777571593833,0.7931113052056915,-3.71317560618445,287691.91646,7.5157,12.0168,1.03,644700.6579,258441.1843,31.99,34.41,28.16,13.74245994625337,20.217134266777208,-1.5347003806614912,-4.356950451045917,124.4758,4.1467,12,0,20,10,0.3520000000000001,5,10,-30.00704842975217,0,57,C
300043.SZ,星辉娱乐,互联网,20260721,4.5,4.91034678078322,-3.121769450594485,0.007076226421875553,263211.595,1.5801,4.8209,0.68,559889.2805,559592.7755,4.39,4.5,4.21,22.262672323739796,34.95489321090694,0.03806770412026662,-0.06198295539678213,13.9619,3.1312,12,20,20,0,0.37931034482758724,5,0,-8.3567780261289,0,57,C
301059.SZ,金三江,化工原料,20260721,10.14,13.393541997012525,-7.387298083475507,-0.6094374871832482,62739.51684,0.0987,3.0338,0.85,234390.156,209436.2244,10.17,10.22,9.76,18.625246149493744,31.631518265978368,-0.5113252892883516,-0.19622439578979312,28.0209,3.5783,25,20,5,5,0.06521739130434631,0,0,-24.291871393976574,0,55,C
