ts_code,name,industry_name,trade_date,close_qfq,ma_qfq_60,kdj_qfq,macd_dif_qfq,amount,pct_chg,turnover_rate,volume_ratio,total_mv,circ_mv,open_qfq,high_qfq,low_qfq,kdj_k_qfq,kdj_d_qfq,macd_dea_qfq,macd_qfq,pe_ttm,pb,score_mv,score_turnover,score_pct,score_vr,body_ratio,score_body,score_j,close_vs_ma60,score_ma60,score,score_level
301173.SZ,毓恬冠佳,汽车配件,20260723,28.27,35.051498504421,1.4097273369607137,-1.2787430319821809,16198.061,1.581,1.8846,0.49,248308.9796,87152.7349,27.6,28.27,27.6,20.857863855140437,30.5819321142303,-1.2709297779018793,-0.01562650816060307,14.534,1.6034,25,20,20,0,1.0,10,10,-19.347242753589143,0,85,A
300239.SZ,东宝生物,生物制药,20260723,4.65,5.2078032532287075,0.6047387552837478,-0.1304033323887719,41792.322,2.4229,1.5467,0.55,276034.788,274246.305,4.55,4.67,4.5,21.73763139450015,32.30407771410835,-0.0627867060201629,-0.13523325273721798,50.2004,1.6069,25,20,20,0,0.5882352941176504,10,10,-10.710912569188997,0,85,A
300892.SZ,品渥食品,乳制品,20260723,18.48,22.6111908734053,0.4956190453279561,-0.7692967048402402,39714.31969,1.2048,3.3808,0.73,184800.0,119311.5,18.1,18.52,17.9,20.08730324407376,29.88314534344666,-0.8431875086658307,0.1477816076511811,,1.7815,25,20,20,0,0.6129032258064491,10,10,-18.270558576657272,0,85,A
301059.SZ,金三江,化工原料,20260723,10.25,13.267642134896013,-1.7102567924933965,-0.7106558524504063,48571.74788,4.3788,2.3491,0.59,236932.85,211708.215,9.82,10.3,9.66,13.784652175957703,21.532106660183253,-0.5797524779974522,-0.26180674890590816,28.3249,3.6171,25,20,20,0,0.671874999999999,10,5,-22.744373900160703,0,80,A
300511.SZ,雪榕生物,种植业,20260723,5.05,6.094833333333333,-2.607022359457389,-0.1693418203929804,94230.2818,2.6423,3.4681,0.82,323627.7855,275731.5655,4.88,5.06,4.87,22.121128035339865,34.48520323273849,-0.14126568375535117,-0.05615227327525846,16.5351,1.8141,25,20,20,5,0.8947368421052652,10,0,-17.142935273045474,0,80,A
301060.SZ,兰卫医学,医疗保健,20260723,8.45,9.275640021191723,-0.1913074713562537,-0.07523802449563455,64219.24676,1.0766,2.1416,0.6,338436.865,304340.608,8.29,8.48,8.2,27.921027756076853,41.97719536979341,-0.055925427543711326,-0.038625193903846444,237.5387,2.1342,25,20,20,0,0.5714285714285696,10,5,-8.901164979509916,0,80,A
300858.SZ,科拓生物,食品,20260723,13.63,15.892985125002873,1.262218857435819,-0.4888857396444166,39518.68228,0.5904,1.4895,0.58,359143.9576,266793.8926,13.42,13.68,13.41,17.97419499529473,26.330183064224187,-0.4448993929739761,-0.08797269334088098,40.2894,1.9332,25,20,12,0,0.7777777777777821,10,10,-14.238892865020933,0,77,B
002137.SZ,实益达,元器件,20260723,6.9399999999999995,9.433672239291525,0.5709105978643016,-0.8334115789553298,183503.96,1.0189,6.741,0.49,400788.4006,275141.9214,6.82,6.9399999999999995,6.75,9.156094761851353,13.448686843844879,-0.3460059503207611,-0.9748112572691374,92.7294,2.6071,25,10,20,0,0.6315789473684186,10,10,-26.43373837926345,0,75,B
300813.SZ,泰林生物,医疗保健,20260723,17.65,21.642691828254847,-3.327597798744847,-0.6864707177453937,31477.00344,1.7878,2.3837,0.54,213916.588,134230.1915,17.14,17.68,17.07,18.562224033214502,29.507134949194175,-0.3680651144535137,-0.63681120658376,120.1941,2.6526,25,20,20,0,0.8360655737704893,10,0,-18.448221967668236,0,75,B
300653.SZ,正海生物,医疗保健,20260723,14.04,15.670726215781,3.41935385038245,-0.291521157011033,22897.36136,1.2987,0.9168,0.64,252720.0,252720.0,13.85,14.049999999999999,13.65,26.625440282482046,38.228483498531844,-0.2787757910644634,-0.025490731893139218,35.8302,2.7949,25,10,20,0,0.4750000000000004,10,5,-10.406194284338907,0,70,B
000518.SZ,四环生物,生物制药,20260723,3.47,3.4238333333333335,0.0860054958962877,0.06688794485020644,98785.18848,0.0,2.7699,0.47,357256.0014,357248.8879,3.45,3.51,3.41,28.16053686818465,42.19780255432883,0.1097646645852994,-0.08575343947018593,,11.05,25,20,5,0,0.2000000000000009,5,10,1.3483911794771948,3,68,B
