ts_code,name,industry_name,trade_date,close_qfq,ma_qfq_60,kdj_qfq,macd_dif_qfq,amount,pct_chg,turnover_rate,volume_ratio,total_mv,circ_mv,open_qfq,high_qfq,low_qfq,kdj_k_qfq,kdj_d_qfq,macd_dea_qfq,macd_qfq,pe_ttm,pb,score_mv,score_turnover,score_pct,score_vr,body_ratio,score_body,score_j,close_vs_ma60,score_ma60,score,score_level
300840.SZ,酷特智能,服饰,20260716,18.68,21.831952687961966,-3.2053253800892847,-0.7113024111843131,163327.736,2.3001,4.9059,1.0,448320.0,330794.9668,18.0,19.37,18.0,18.336271904567134,29.107070546895343,-0.30695166801185136,-0.8087014863449236,131.121,3.4901,12,20,20,10,0.4963503649635031,10,0,-14.437337479665471,0,72,B
301309.SZ,万得凯,机械基件,20260716,27.95,32.51533581006468,3.988007184671435,-1.1494829720926028,21549.80036,0.5034,1.2547,0.85,280993.648,169323.6155,27.81,28.98,27.29,11.92662018097292,15.895926679123663,-0.817846316975714,-0.6632733102337776,24.9913,1.6772,25,20,12,5,0.0828402366863908,0,5,-14.04056177285901,0,67,B
300817.SZ,双飞集团,机械基件,20260716,15.25,18.435975080034492,0.2155977108312186,-0.7508045428724124,42337.02709,0.0,2.2016,0.8,332904.9075,191023.4825,15.31,15.58,15.0,11.969070437956162,17.845806801518634,-0.7122190541825273,-0.07717097737977019,48.4431,3.1575,25,20,5,5,0.10344827586206981,0,10,-17.28129413390665,0,65,B
300884.SZ,狄耐克,IT设备,20260716,10.95,11.643480743401076,-1.3788653416813332,0.014294418125391672,52451.482,0.2747,2.5026,0.82,277979.766,209593.8405,10.84,11.17,10.73,31.30027986054572,47.63985246165925,-0.037755481069215835,0.10409979838921501,222.5402,2.1706,25,20,5,5,0.249999999999999,5,5,-5.955957317953276,0,65,B
300163.SZ,先锋新材,家居用品,20260716,5.81,5.763333333333334,-8.554421245939402,-0.010372786232299092,371949.4534,4.4964,13.8865,1.48,275394.0,265282.3922,5.58,6.34,5.5,16.48581140513316,29.005927730669438,0.13378216521737724,-0.28830990289935265,80.4452,5.0132,25,0,20,10,0.2738095238095233,5,0,0.8097165991902713,3,63,C
688290.SH,景业智能,专用机械,20260716,54.86,63.38633333333333,3.4344575888261772,-2.083564731617038,58626.174,1.4611,1.0506,0.81,560612.6942,560612.6942,54.49,55.99000000000001,52.32,16.071054145794008,22.389352424277924,-0.7921315626462637,-2.5828663379415486,,4.1831,12,20,20,5,0.10081743869209715,0,5,-13.45137490205565,0,62,C
301000.SZ,肇民科技,汽车配件,20260716,26.85,31.910579879161194,-3.7163661173528055,-1.4805841451614548,126176.78201,2.4027,2.0439,0.69,653047.311,616509.831,25.729999999999997,27.5,25.65,10.421632549128995,17.490631882369897,-0.7766392122096581,-1.4078898659035932,46.8168,4.9633,12,20,20,0,0.6054054054054074,10,0,-15.858627133460338,0,62,C
688282.SH,理工导航,通信设备,20260716,54.24,74.81583333333333,-4.758302205269906,-4.294157238911886,84701.078,2.6689,1.7423,0.87,482894.9232,482894.9232,52.52,56.52,51.95,16.487613963222735,27.110572047469056,-3.9009109939742967,-0.7864924898751786,,3.832,12,20,20,5,0.3763676148796496,5,0,-27.501977077044735,0,62,C
301038.SZ,深水规院,建筑工程,20260716,15.360000000000001,18.978413469143664,-6.728491846832057,-0.6790833301936274,70899.72482,0.6553,2.0717,0.51,342650.88,342650.88,15.13,15.71,14.8,19.941361353215044,33.276287953238594,-0.521260586327247,-0.3156454877327608,71.8329,3.8237,25,20,12,0,0.2527472527472532,5,0,-19.06594286728295,0,62,C
301020.SZ,密封科技,汽车配件,20260716,18.67,23.851194852019066,2.9769952788023204,-1.4994383372168443,37672.626,0.0,1.3727,0.74,273328.8,273328.8,18.52,19.08,18.33,6.665260112757791,8.509392529735525,-1.1824394595516394,-0.6339977553304097,29.8095,2.7072,25,20,5,0,0.20000000000000284,5,5,-21.722999137632147,0,60,C
