ts_code,name,industry_name,trade_date,close_qfq,ma_qfq_60,kdj_qfq,macd_dif_qfq,amount,pct_chg,turnover_rate,volume_ratio,total_mv,circ_mv,open_qfq,high_qfq,low_qfq,kdj_k_qfq,kdj_d_qfq,macd_dea_qfq,macd_qfq,pe_ttm,pb,score_mv,score_turnover,score_pct,score_vr,body_ratio,score_body,score_j,close_vs_ma60,score_ma60,score,score_level
000883.SZ,湖北能源,水力发电,20260611,4.95,4.9193333333333324,3.822869836897496,0.006947840496353663,399821.0135,3.7736,1.2534,1.29,3504296.8769,3207394.7997,4.76,5.04,4.75,24.055971882607352,34.17252290546228,0.05399509135476678,-0.09409450171682623,17.0175,0.9275,4,20,20,10,0.6551724137931048,10,5,0.6233907033473588,3,72,B
301626.SZ,苏州天脉,元器件,20260611,296.85,276.4376340770121,-4.094338184712669,5.7412147650213115,559610.079,2.1226,3.5936,1.1,3433960.8,1561994.9556,286.89,300.98,286.89,17.357536538481135,28.083473900078037,10.224991134419003,-8.967552738795384,304.5439,21.5649,4,20,20,10,0.7068843151171054,10,0,7.384076336473528,0,64,C
301173.SZ,毓恬冠佳,汽车配件,20260611,32.93,40.73307800019722,4.371163852877821,-2.194724868627226,18233.65802,0.3657,1.7945,0.84,289239.9042,101518.7741,33.13,33.46,32.46,10.31864386993338,13.292383878461159,-1.8823133675299788,-0.6248230021944945,16.9298,1.9073,25,20,5,5,0.20000000000000284,5,0,-19.156612716965405,0,60,C
300239.SZ,东宝生物,生物制药,20260611,4.73,5.346613127350008,4.969875708175149,-0.16703483786534523,51689.88042,0.0,1.8757,1.13,280783.757,278964.5281,4.69,4.8,4.59,12.309293835438854,15.979002899070709,-0.12873091422757027,-0.07660784727554992,51.0641,1.6412,25,20,5,10,0.1904761904761907,0,0,-11.53277996112701,0,60,C
688301.SH,奕瑞科技,医疗保健,20260611,166.09,133.10633333333334,-2.6440820917899543,9.47679597937443,1218919.452,1.5903,3.5131,0.93,3511966.4894,3511966.4894,162.0,167.25,160.2,14.199515154045383,22.62131377696305,13.976480101528171,-8.999368244307483,51.2206,5.6445,4,20,20,5,0.5801418439716307,10,0,24.779937844179713,0,59,C
600905.SH,三峡能源,新型电力,20260611,4.16,4.192,3.4249139171928533,0.0028894767548717226,1027704.524,1.2165,0.864,1.3,11892462.4591,11892462.4591,4.1,4.21,4.1,22.666167633963354,32.286794492348605,0.01107232499299553,-0.016365696476247613,51.5417,1.3255,4,10,20,10,0.5454545454545484,10,5,-0.7633587786259549,0,59,C
600575.SH,淮河能源,火力发电,20260611,3.75,3.7033132216462983,-3.6073521040211673,0.043640391634697906,216374.375,1.9022,1.5015,0.63,2687547.0638,1457347.8994,3.63,3.77,3.62,20.008675316141336,31.816689026222587,0.0761443183815883,-0.0650078534937808,15.3114,1.2828,4,20,20,0,0.8000000000000012,10,0,1.2606759288091554,3,57,C
000543.SZ,皖能电力,火力发电,20260611,8.63,8.536499999999998,-5.495095441051689,0.08594395388389842,371992.45145,1.2911,1.925,0.7,1956303.0547,1956303.0547,8.4,8.68,8.37,19.81135586928912,32.464581524459525,0.19878021332268855,-0.22567251887758027,9.1,1.1142,4,20,20,0,0.741935483870968,10,0,1.0952966672524147,3,57,C
603223.SH,恒通股份,公路,20260611,9.06,9.070997105299844,4.285950285025169,-0.044626900000588776,75691.743,0.0,1.1805,0.97,639474.9069,639474.9069,8.99,9.22,8.96,9.87017782883473,12.662291600739511,0.12307314474456496,-0.3354000894903075,20.1844,1.5835,12,20,5,5,0.26923076923077055,5,0,-0.12123369870130393,0,47,D
002608.SZ,江苏国信,火力发电,20260611,8.74,8.385333333333334,-5.818025101803826,0.307062293292633,722991.34626,0.9238,2.1622,0.58,3302041.6613,3302041.6613,8.62,9.15,8.53,30.35734154717896,48.445024871670356,0.378777559225561,-0.14343053186585597,9.7664,0.9213,4,20,12,0,0.1935483870967755,0,0,4.229607250755287,5,41,D
300739.SZ,明阳电路,元器件,20260611,26.82,28.63856603601491,-2.7977132567188114,-0.5063959313486848,357066.60173,0.4118,3.9083,0.65,1001606.7311,920350.1771,26.32,27.09,26.1,8.34675290843671,13.91898599101447,0.34397753737833303,-1.7007469374540356,117.0767,3.6469,4,20,5,0,0.5050505050505059,10,0,-6.350059684301031,0,39,D
