ts_code,name,industry_name,trade_date,close_qfq,ma_qfq_60,kdj_qfq,macd_dif_qfq,amount,pct_chg,turnover_rate,volume_ratio,total_mv,circ_mv,open_qfq,high_qfq,low_qfq,kdj_k_qfq,kdj_d_qfq,macd_dea_qfq,macd_qfq,pe_ttm,pb,score_mv,score_turnover,score_pct,score_vr,body_ratio,score_body,score_j,close_vs_ma60,score_ma60,score,score_level
301198.SZ,喜悦智行,塑料,20260616,13.92,16.1275,2.275339608751736,-0.7773148647902328,72778.42915,0.7965,3.3998,0.87,235248.0,216531.7248,13.83,14.15,13.39,9.986061658461425,13.84142268331627,-0.249015454377993,-1.0565988208244796,,2.5993,25,20,12,5,0.11842105263157879,0,5,-13.687800341032405,0,67,B
300040.SZ,九洲集团,新型电力,20260616,6.58,7.38011717869259,3.809244353993641,-0.2402662309837451,217041.53058,1.8576,6.473,0.99,423364.0432,340433.408,6.42,6.589999999999999,6.29,15.271179841953792,21.002147585933866,-0.11632910927247045,-0.24787424342254932,96.4938,1.62,12,10,20,5,0.5333333333333357,10,5,-10.841524047919426,0,62,C
002951.SZ,金时科技,广告包装,20260616,16.91,16.362,-8.01448475683214,0.07820476018106604,269709.584,3.5517,3.9997,0.67,684855.0,678301.3604,16.48,17.15,16.2,13.995514410984713,25.00051399489314,0.6062621827530218,-1.0561148451439115,,4.511,4,20,20,0,0.45263157894736844,10,0,3.3492238112700274,5,59,C
300241.SZ,瑞丰光电,半导体,20260616,6.7,7.0183333333333335,0.6451313830165191,-0.10114573460363907,394282.15024,3.3951,9.944,0.81,479227.2445,401778.7586,6.45,6.82,6.33,19.255734860618777,28.561036599419907,0.06832775517186998,-0.3389469795510181,70.9603,2.1009,12,0,20,5,0.5102040816326529,10,10,-4.535739729280456,0,57,C
