ts_code,name,industry_name,trade_date,close_qfq,ma_qfq_60,kdj_qfq,macd_dif_qfq,amount,pct_chg,turnover_rate,volume_ratio,total_mv,circ_mv,open_qfq,high_qfq,low_qfq,kdj_k_qfq,kdj_d_qfq,macd_dea_qfq,macd_qfq,pe_ttm,pb,score_mv,score_turnover,score_pct,score_vr,body_ratio,score_body,score_j,close_vs_ma60,score_ma60,score,score_level
301148.SZ,嘉戎技术,环境保护,20260603,57.0,60.6401528606851,-5.552153020099109,-1.0844198950964312,133318.04351,0.6534,4.0237,0.57,664033.356,335576.556,56.37,57.52,54.5,9.409939367757577,16.89098556168592,1.408849651275283,-4.9865390927434285,165.0839,3.8697,12,20,12,0,0.20860927152317943,5,0,-6.002875469407208,0,49,D
688683.SH,莱尔科技,元器件,20260603,37.84,39.035999999999994,-0.060859883568120665,-0.7713342386402857,85027.799,0.3181,1.4218,0.92,609594.0752,587193.2833,37.58,39.95,37.42,10.28641028244811,15.460045365456224,0.302044440828482,-2.1467573589375353,135.6638,5.0428,12,20,5,5,0.1027667984189743,0,5,-3.063838508043834,0,47,D
301393.SZ,昊帆生物,化工原料,20260603,54.09,55.345848951710195,-9.090686679905438,-0.5100432262321348,55374.0855,0.4457,2.4357,0.51,584172.0,227744.728,53.7,54.6,53.37,11.017337795407709,21.07135003306428,0.5454438178762194,-2.1109740882167083,51.5614,2.4754,12,20,5,0,0.31707317073170677,5,0,-2.2690933023828626,0,42,D
301016.SZ,雷尔伟,运输设备,20260603,15.16,16.894349340144743,-5.362566370477165,-0.4347550044659201,49696.77464,0.1321,1.1211,0.7,463532.16,444453.2121,15.08,15.33,14.93,7.134219486589048,13.382612415122155,0.04880677363203367,-0.9671235561959075,66.4693,4.6406,12,20,5,0,0.2,5,0,-10.265854607513896,0,42,D
300031.SZ,宝通科技,互联网,20260603,23.48,22.276999999999997,-3.6063510176717912,0.36053434037686216,339717.27308,0.6429,4.0944,0.69,983217.2399,826265.6424,23.23,24.02,23.0,19.78207769840637,31.47629205644545,0.6852979946081054,-0.6495273084624864,37.3846,2.4049,4,20,12,0,0.24509803921568638,5,0,5.400188535260597,0,41,D
300946.SZ,恒而达,机械基件,20260603,46.55,47.94128979238754,-4.94351697008058,-0.3774318807324022,76226.25252,0.4315,2.1351,0.9,726216.309,352869.0165,46.02,48.39,45.89,13.600796594495074,22.872953376782903,0.6400150221770969,-2.0348938058189985,232.801,6.1742,4,20,5,5,0.2119999999999976,5,0,-2.9020700077378083,0,39,D
301076.SZ,新瀚新材,化工原料,20260603,27.79,30.002615837194575,-5.8653116569836925,-0.42853254379508243,122005.58434,0.3249,2.8669,0.59,631793.3112,421635.1212,27.61,28.569999999999997,27.28,13.150476873326308,22.658371138481307,0.16360737434132883,-1.1842798362728226,95.4876,5.3239,12,20,5,0,0.13953488372093048,0,0,-7.374743086406392,0,37,D
603353.SH,XD和顺石,石油贸易,20260603,45.89999999999999,42.74228921116706,-5.631082508284422,1.4436072628868146,335716.696,0.68,4.2329,0.65,789048.54,782218.62,45.76,49.14999999999999,45.13,25.087021805405296,40.44607396225015,2.405551904388443,-1.9238892830032563,,4.9628,4,20,12,0,0.03482587064676464,0,0,7.387790516395482,0,36,D
603290.SH,斯达半导,半导体,20260603,117.96000000000001,110.77116666666667,-11.833569490449463,3.876759482685614,1285843.614,0.8981,4.4825,0.68,2824829.0049,2824829.0049,118.0,121.57999999999998,115.99999999999999,26.56342182209585,45.76191747836851,5.765461827818191,-3.777404690265154,86.0819,4.0563,4,20,12,0,0.007168458781360583,0,0,6.4898055601111615,0,36,D
688305.SH,科德数控,机床制造,20260603,60.67999999999999,60.77316424440724,-6.297032175183034,0.24192304321793046,216327.914,0.066,2.6627,0.91,806477.7221,802273.2049,60.10000000000001,62.65,59.53000000000001,13.011323364178837,22.665501133859774,1.3465537077233098,-2.209261329010759,89.5577,4.2633,4,20,5,5,0.18589743589743138,0,0,-0.15329832758514236,0,34,D
300790.SZ,宇瞳光学,元器件,20260603,23.15,20.969804316097626,-2.417332692359018,0.5233322985481088,881208.45828,0.0,8.0659,1.56,1210270.3625,1063450.4674,23.85,24.56,22.81,16.163360419821082,25.453706975911132,0.9139606053462493,-0.7812566135962811,47.6436,4.5187,4,0,5,5,0.40000000000000163,10,0,10.39683370926227,0,24,D
603082.SH,北自科技,运输设备,20260603,34.91,37.1935,-9.87786261393996,-0.3526503592014265,136536.062,0.0573,9.6141,0.59,566336.3526,141584.1379,34.58,35.57,34.4,8.479217854614689,17.657758088892013,0.6482394187031921,-2.0017795558092373,37.9786,3.3941,12,0,5,0,0.28205128205128016,5,0,-6.139513624692496,0,22,D
002226.SZ,江南化工,化工原料,20260603,5.1,5.646,-5.875472428808251,-0.12715143794833494,87740.5549,0.1965,0.6497,0.53,1350950.6561,1350948.2234,5.1,5.13,5.07,6.690937918648639,12.974143092377084,-0.04795203820748559,-0.15839879948169872,18.1093,1.3927,4,10,5,0,0.0,0,0,-9.670563230605742,0,19,D
